class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
E,0.40834254026412964,0.7251027822494507,-0.0002152446104446426,0.32930731773376465,0.6436807513237,-0.06811673939228058,0.3097147047519684,0.5262154340744019,-0.08974852412939072,0.386392205953598,0.4351135492324829,-0.09990666806697845,0.4770383834838867,0.4171925187110901,-0.0838053897023201,0.32665109634399414,0.39749082922935486,0.031248491257429123,0.3146578073501587,0.26063305139541626,0.0034981907811015844,0.32609304785728455,0.30533814430236816,-0.0381639301776886,0.34115058183670044,0.37384840846061707,-0.06729722768068314,0.390864759683609,0.38398799300193787,0.03984083607792854,0.3847501277923584,0.23812426626682281,0.009697542525827885,0.38667553663253784,0.2838287055492401,-0.0426221564412117,0.3868881165981293,0.3569711744785309,-0.0583353228867054,0.4488906264305115,0.39330387115478516,0.03383498266339302,0.4559664726257324,0.25640636682510376,0.00626964308321476,0.4509344696998596,0.28593283891677856,-0.017711734399199486,0.4493468999862671,0.3513140082359314,-0.01686558686196804,0.5066419243812561,0.41945552825927734,0.020451432093977928,0.5141128897666931,0.3122033178806305,0.00939107034355402,0.5026577711105347,0.2973945736885071,0.01290380023419857,0.4936922490596771,0.3272068500518799,0.033513862639665604
E,0.43462201952934265,0.30692124366760254,-0.00012580830662045628,0.38533705472946167,0.31948786973953247,-0.09476420283317566,0.3583393692970276,0.3292682468891144,-0.179658442735672,0.36028140783309937,0.34891101717948914,-0.2414545863866806,0.3670453131198883,0.3664066791534424,-0.2993841767311096,0.3424481153488159,0.24136295914649963,-0.2321305125951767,0.3273167014122009,0.2797093689441681,-0.3502236008644104,0.32659000158309937,0.3319821059703827,-0.39977920055389404,0.3281415104866028,0.37410613894462585,-0.4125775396823883,0.3922196924686432,0.2324124574661255,-0.22268779575824738,0.4001886248588562,0.25961536169052124,-0.33786076307296753,0.39622366428375244,0.31291675567626953,-0.3607771694660187,0.39091286063194275,0.347097784280777,-0.3677883446216583,0.4416285455226898,0.24501414597034454,-0.21762286126613617,0.4583323001861572,0.27649375796318054,-0.31959250569343567,0.4450978636741638,0.33000558614730835,-0.3427458703517914,0.43158626556396484,0.3639324903488159,-0.34612318873405457,0.48231300711631775,0.2694089412689209,-0.21465852856636047,0.500011682510376,0.30735230445861816,-0.28951317071914673,0.4875051975250244,0.34752577543258667,-0.308814138174057,0.4705623984336853,0.37534767389297485,-0.32216259837150574
E,0.40966159105300903,0.7237294316291809,-0.00022010110842529684,0.3321293592453003,0.6409425139427185,-0.06510338187217712,0.31265074014663696,0.5244499444961548,-0.08411400765180588,0.3917492628097534,0.4318237006664276,-0.0910416916012764,0.4839881956577301,0.4101579189300537,-0.07010563462972641,0.33214205503463745,0.40012407302856445,0.03980233520269394,0.3203131854534149,0.2666245102882385,0.014229780994355679,0.3271890878677368,0.30814218521118164,-0.027669833973050117,0.34064382314682007,0.3740466237068176,-0.058260440826416016,0.39492249488830566,0.38524502515792847,0.04609238728880882,0.3887169659137726,0.2396365851163864,0.018299847841262817,0.3869898319244385,0.28209513425827026,-0.035262223333120346,0.38732418417930603,0.35521137714385986,-0.050475820899009705,0.4517746865749359,0.3953913152217865,0.03836807608604431,0.4591343104839325,0.2584565281867981,0.012544217519462109,0.45223742723464966,0.2850457429885864,-0.009181289002299309,0.4500765800476074,0.34726816415786743,-0.006329081952571869,0.5074726343154907,0.42285582423210144,0.0230745580047369,0.5166270732879639,0.31775981187820435,0.013940058648586273,0.5053977370262146,0.29778924584388733,0.021109208464622498,0.49656614661216736,0.322306752204895,0.04566036909818649
E,0.44070518016815186,0.30954688787460327,-0.0001205798180308193,0.3949095904827118,0.3255499005317688,-0.09163855761289597,0.3719785213470459,0.333534836769104,-0.17466013133525848,0.37166815996170044,0.3511521518230438,-0.2364959418773651,0.3736763596534729,0.36939263343811035,-0.29476818442344666,0.3485886752605438,0.24595887959003448,-0.21130013465881348,0.3231649398803711,0.27557066082954407,-0.33222150802612305,0.31751370429992676,0.3260844349861145,-0.38335996866226196,0.3174467086791992,0.3665747046470642,-0.3950763940811157,0.39708349108695984,0.23795200884342194,-0.20486754179000854,0.39739271998405457,0.26232266426086426,-0.32436832785606384,0.393061101436615,0.31744319200515747,-0.3442029654979706,0.3875804841518402,0.3481207489967346,-0.3440749943256378,0.44644200801849365,0.2515958249568939,-0.20472003519535065,0.454210489988327,0.28226399421691895,-0.3081715703010559,0.44096654653549194,0.3320108950138092,-0.32857561111450195,0.4283500015735626,0.359580397605896,-0.32588985562324524,0.4862263798713684,0.2747352719306946,-0.207366481423378,0.49754658341407776,0.3160816431045532,-0.2793089747428894,0.48414427042007446,0.350460410118103,-0.29680705070495605,0.46897971630096436,0.37107542157173157,-0.30704209208488464
E,0.41218098998069763,0.7213516235351562,-0.00021717937488574535,0.3350255787372589,0.6404370665550232,-0.070737823843956,0.31245720386505127,0.5240923166275024,-0.09182952344417572,0.39203983545303345,0.4339601993560791,-0.09975279122591019,0.48801928758621216,0.42060598731040955,-0.07821448147296906,0.33061307668685913,0.39563316106796265,0.030117586255073547,0.32127702236175537,0.26071980595588684,0.0011662112083286047,0.33424800634384155,0.3106692433357239,-0.04090520739555359,0.34955883026123047,0.377315491437912,-0.06879328191280365,0.393385648727417,0.3828716278076172,0.03868090361356735,0.3877097964286804,0.24047376215457916,0.00463883625343442,0.3926433026790619,0.2910933494567871,-0.04905904829502106,0.3938528895378113,0.36304283142089844,-0.06399448215961456,0.4512336254119873,0.39264437556266785,0.03268115967512131,0.4595063328742981,0.2594674825668335,0.004103753250092268,0.45773962140083313,0.29356878995895386,-0.02001521922647953,0.457614004611969,0.35837939381599426,-0.017434176057577133,0.5092916488647461,0.4190937280654907,0.018208304420113564,0.5188376903533936,0.3139076828956604,0.00908605381846428,0.5090440511703491,0.30054372549057007,0.013806818053126335,0.5004561543464661,0.3297567367553711,0.03568603843450546
E,0.4357779324054718,0.3071589767932892,-6.837582623120397e-05,0.3908640444278717,0.3194740116596222,-0.09993013739585876,0.3722081184387207,0.3295920789241791,-0.18636518716812134,0.3739081919193268,0.34495216608047485,-0.24629056453704834,0.3818523585796356,0.3601570129394531,-0.3072941303253174,0.3572588860988617,0.25556933879852295,-0.23385858535766602,0.34543266892433167,0.2819103002548218,-0.35298845171928406,0.33886316418647766,0.32770857214927673,-0.40838176012039185,0.33245301246643066,0.3634248375892639,-0.42646563053131104,0.40277010202407837,0.24942229688167572,-0.21799449622631073,0.4140526354312897,0.2694832682609558,-0.3290369212627411,0.405943900346756,0.3194786608219147,-0.3509429097175598,0.39511391520500183,0.34881943464279175,-0.35944101214408875,0.4489613175392151,0.2619204819202423,-0.20905223488807678,0.46814659237861633,0.2853837311267853,-0.3038959205150604,0.4536954462528229,0.3302900195121765,-0.3233504593372345,0.4381190836429596,0.3567747473716736,-0.3267022967338562,0.48840802907943726,0.2838636040687561,-0.2041160762310028,0.5087796449661255,0.3152800500392914,-0.2707144021987915,0.495930016040802,0.3476100564002991,-0.28444716334342957,0.4801233112812042,0.36993345618247986,-0.296868234872818
E,0.40776705741882324,0.7198095917701721,-0.00022819111472927034,0.33327096700668335,0.6385779976844788,-0.0645114928483963,0.3142625093460083,0.5241199135780334,-0.08286750316619873,0.39348262548446655,0.43434008955955505,-0.08810198307037354,0.4874277114868164,0.4160480499267578,-0.06622374802827835,0.32958871126174927,0.3988470137119293,0.03715774416923523,0.32032468914985657,0.2643398642539978,0.014188749715685844,0.33269116282463074,0.30608248710632324,-0.025595560669898987,0.34707748889923096,0.3731602430343628,-0.05443703383207321,0.39272719621658325,0.3842235207557678,0.046188391745090485,0.38728049397468567,0.24008791148662567,0.025017037987709045,0.39163219928741455,0.28153273463249207,-0.023391535505652428,0.3927733302116394,0.3539959788322449,-0.03702173009514809,0.4503839910030365,0.39404186606407166,0.04192464053630829,0.45815184712409973,0.2588731050491333,0.022259067744016647,0.45660537481307983,0.28385478258132935,0.003427137853577733,0.4556553065776825,0.3446936011314392,0.005749535746872425,0.5066019892692566,0.4210282862186432,0.02980596199631691,0.5157696604728699,0.3165621757507324,0.02468888834118843,0.5083438754081726,0.2944123148918152,0.03301762044429779,0.5005860328674316,0.3159078359603882,0.05660157650709152
E,0.4066768288612366,0.2671852707862854,3.7669284211006016e-05,0.3766949474811554,0.25714734196662903,-0.08464185893535614,0.36536145210266113,0.2727698087692261,-0.15869854390621185,0.37115246057510376,0.29880785942077637,-0.21343496441841125,0.38194313645362854,0.3277396559715271,-0.268415629863739,0.3899897336959839,0.2777290940284729,-0.2243223637342453,0.39809414744377136,0.3046667277812958,-0.32574138045310974,0.39832356572151184,0.3337744176387787,-0.37660571932792664,0.39654770493507385,0.34946778416633606,-0.39640817046165466,0.4289695918560028,0.29304373264312744,-0.20751453936100006,0.44114556908607483,0.32708075642585754,-0.30835026502609253,0.4304658770561218,0.3486345112323761,-0.3358476161956787,0.41910991072654724,0.3553576171398163,-0.3523397743701935,0.4610738456249237,0.3050599992275238,-0.19203287363052368,0.47318559885025024,0.3337772488594055,-0.2740733027458191,0.45770108699798584,0.3488083779811859,-0.2939094007015228,0.4433056712150574,0.3544226586818695,-0.3017512857913971,0.4839639365673065,0.31293433904647827,-0.17773863673210144,0.4967541992664337,0.33390122652053833,-0.2430610954761505,0.4875129163265228,0.34668776392936707,-0.26764294505119324,0.47454631328582764,0.35615670680999756,-0.28883787989616394
E,0.4155886173248291,0.719597339630127,-0.0002028761082328856,0.3368616998195648,0.6398196220397949,-0.06914416700601578,0.31253287196159363,0.5236748456954956,-0.09014109522104263,0.39190247654914856,0.43296173214912415,-0.09772846102714539,0.48879337310791016,0.41890066862106323,-0.07682985812425613,0.328529417514801,0.3978222608566284,0.03309100493788719,0.318613201379776,0.2632896900177002,0.006166679784655571,0.3323112428188324,0.3103540241718292,-0.034946929663419724,0.3483240306377411,0.37828218936920166,-0.06305530667304993,0.3921164870262146,0.3838462829589844,0.042137328535318375,0.3859575092792511,0.24089449644088745,0.012623395770788193,0.3919421434402466,0.2852325439453125,-0.03879992291331291,0.39424052834510803,0.3556821346282959,-0.05380240082740784,0.45065876841545105,0.3925468325614929,0.03700162097811699,0.45750850439071655,0.2587261497974396,0.01048208586871624,0.45584139227867126,0.2864370346069336,-0.010904897935688496,0.4557642936706543,0.3480915427207947,-0.007404933217912912,0.5091606378555298,0.4174349308013916,0.02363763377070427,0.5176138877868652,0.31192314624786377,0.014227689243853092,0.5085127949714661,0.29348957538604736,0.020268544554710388,0.5004532337188721,0.31827884912490845,0.04433872550725937
E,0.42989230155944824,0.25325387716293335,0.0001230527414008975,0.3945571184158325,0.2736475169658661,-0.07082457095384598,0.37653204798698425,0.30174577236175537,-0.13386455178260803,0.3751007616519928,0.33299997448921204,-0.17680016160011292,0.38119426369667053,0.3582356870174408,-0.22023093700408936,0.4092128872871399,0.28396448493003845,-0.20868203043937683,0.4000123143196106,0.2996639609336853,-0.296224445104599,0.3988858461380005,0.31245627999305725,-0.3427937626838684,0.4040718972682953,0.3236039876937866,-0.3705979585647583,0.4430388808250427,0.28777793049812317,-0.20161883533000946,0.4344370663166046,0.3112703561782837,-0.28714221715927124,0.4316312372684479,0.3190356492996216,-0.31883373856544495,0.43281516432762146,0.3208913207054138,-0.3446207344532013,0.4694249629974365,0.29190608859062195,-0.19317041337490082,0.4653454124927521,0.31585493683815,-0.2582913637161255,0.4623076915740967,0.32402265071868896,-0.28486141562461853,0.46066007018089294,0.32700130343437195,-0.30329155921936035,0.49013081192970276,0.2921331226825714,-0.19195953011512756,0.49178916215896606,0.3127245604991913,-0.2481616586446762,0.49183762073516846,0.33359295129776,-0.28549060225486755,0.49068954586982727,0.3512382209300995,-0.3179800510406494
E,0.40860140323638916,0.7170954942703247,-0.00022925557277631015,0.33288973569869995,0.6382165551185608,-0.06396536529064178,0.31593018770217896,0.5253559350967407,-0.08418580144643784,0.3941015601158142,0.4346713721752167,-0.09169327467679977,0.4855572283267975,0.4107699692249298,-0.07256895303726196,0.3303704857826233,0.39987999200820923,0.043450698256492615,0.3223073482513428,0.2668287754058838,0.019472921267151833,0.33294975757598877,0.3037793040275574,-0.022831743583083153,0.3469584584236145,0.3691979646682739,-0.05383039265871048,0.3931964635848999,0.3841168284416199,0.0519387312233448,0.38987067341804504,0.23776434361934662,0.027224276214838028,0.3903496563434601,0.2792120575904846,-0.022148827090859413,0.3905065357685089,0.35356301069259644,-0.0357108935713768,0.44972214102745056,0.3933051526546478,0.04702005162835121,0.45855772495269775,0.25627031922340393,0.02362322248518467,0.45302584767341614,0.2823875844478607,0.0018338076770305634,0.4518022835254669,0.34572386741638184,0.00450350996106863,0.5048969984054565,0.41874659061431885,0.03419148549437523,0.5137929320335388,0.3113834857940674,0.026058712974190712,0.5030927658081055,0.29365798830986023,0.03378976508975029,0.49471184611320496,0.32250484824180603,0.05814749002456665
E,0.41560614109039307,0.7134891152381897,-0.00021374912466853857,0.33703625202178955,0.6328225135803223,-0.06743655353784561,0.3157911002635956,0.5173162221908569,-0.08250129967927933,0.3961743116378784,0.42854028940200806,-0.08450014144182205,0.48922204971313477,0.416189581155777,-0.057230159640312195,0.33100205659866333,0.3966220021247864,0.04305372014641762,0.320219486951828,0.26359862089157104,0.01279714610427618,0.33334171772003174,0.30895382165908813,-0.03082009218633175,0.3492856025695801,0.37507906556129456,-0.06028030440211296,0.39275968074798584,0.38062340021133423,0.05085619166493416,0.3858020603656769,0.2366493046283722,0.0167424026876688,0.3906286358833313,0.2828335762023926,-0.03860993683338165,0.392965167760849,0.35655519366264343,-0.05437149479985237,0.45006775856018066,0.38822436332702637,0.043065112084150314,0.4568885564804077,0.25265759229660034,0.012372015044093132,0.45452120900154114,0.2828511595726013,-0.015661712735891342,0.4548894762992859,0.3489893674850464,-0.014947245828807354,0.5069263577461243,0.41181591153144836,0.027930237352848053,0.5155657529830933,0.30499449372291565,0.016041172668337822,0.5064639449119568,0.28983089327812195,0.01975969225168228,0.4992840886116028,0.32047098875045776,0.04250812157988548
E,0.40053045749664307,0.44523924589157104,-7.456236926373094e-05,0.35295435786247253,0.4450616240501404,-0.13903427124023438,0.33907100558280945,0.4390870928764343,-0.232023686170578,0.34723368287086487,0.43348878622055054,-0.3066822290420532,0.3582415282726288,0.42551517486572266,-0.3876035511493683,0.3449350893497467,0.30892249941825867,-0.20560617744922638,0.34862127900123596,0.29374098777770996,-0.3401343822479248,0.35190555453300476,0.3314743638038635,-0.43468838930130005,0.356060653924942,0.3674548268318176,-0.4835130572319031,0.3945043981075287,0.29182544350624084,-0.17528413236141205,0.40000978112220764,0.2732311189174652,-0.301046222448349,0.4044460356235504,0.31838077306747437,-0.37479275465011597,0.407094269990921,0.35430753231048584,-0.4162079095840454,0.4422038197517395,0.2921721935272217,-0.15624211728572845,0.4514137804508209,0.277711421251297,-0.26411548256874084,0.4439876675605774,0.32927677035331726,-0.3012974262237549,0.434703528881073,0.3670423626899719,-0.3096206486225128,0.48364508152008057,0.3091941177845001,-0.14424246549606323,0.4929361045360565,0.300530344247818,-0.23492133617401123,0.4846538305282593,0.3317785859107971,-0.2625780999660492,0.47240471839904785,0.36325761675834656,-0.2668667435646057
E,0.4168395698070526,0.7157115936279297,-0.00023911043535917997,0.33971691131591797,0.6354761719703674,-0.06549188494682312,0.31916579604148865,0.519953191280365,-0.08040647208690643,0.3976970613002777,0.4298270344734192,-0.0819733664393425,0.49000465869903564,0.4098966717720032,-0.055053841322660446,0.3331325948238373,0.39724037051200867,0.05018661916255951,0.3247804641723633,0.2670595645904541,0.02700258605182171,0.3349047303199768,0.3016085922718048,-0.017267240211367607,0.3472222089767456,0.3648701310157776,-0.0509323813021183,0.39473578333854675,0.3816276788711548,0.05912376567721367,0.3936132490634918,0.2385021448135376,0.03189903870224953,0.3958396017551422,0.2782737612724304,-0.022652320563793182,0.39547932147979736,0.3513336181640625,-0.03864499554038048,0.4513685703277588,0.39123278856277466,0.05390627682209015,0.4626386761665344,0.25748226046562195,0.031351443380117416,0.45956915616989136,0.2809908390045166,0.00765757542103529,0.4578028619289398,0.34119144082069397,0.008130976930260658,0.5065643191337585,0.4177996516227722,0.040395110845565796,0.5182079672813416,0.31541454792022705,0.03528359904885292,0.5084088444709778,0.29319965839385986,0.04401428997516632,0.49868395924568176,0.3159545361995697,0.0686834529042244
E,0.39053794741630554,0.4164121747016907,-5.9513102314667776e-05,0.36722230911254883,0.4224461615085602,-0.13504105806350708,0.37126797437667847,0.41960370540618896,-0.22797419130802155,0.3872297406196594,0.4233018457889557,-0.3014580309391022,0.3981717526912689,0.42682573199272156,-0.3789973258972168,0.3590068817138672,0.29360392689704895,-0.20639050006866455,0.36724138259887695,0.29089370369911194,-0.33633163571357727,0.37405726313591003,0.3389865458011627,-0.42336446046829224,0.3815044164657593,0.3785412907600403,-0.4650762677192688,0.3951270878314972,0.2760229706764221,-0.17916449904441833,0.40384161472320557,0.26951467990875244,-0.31744033098220825,0.412956565618515,0.31089115142822266,-0.391207218170166,0.4225980043411255,0.335715651512146,-0.4286511540412903,0.4318602979183197,0.2765416204929352,-0.16235142946243286,0.4433944523334503,0.27535027265548706,-0.28593286871910095,0.4417119324207306,0.3244665563106537,-0.32676932215690613,0.437953919172287,0.35273224115371704,-0.33268216252326965,0.46696195006370544,0.2922096252441406,-0.15050087869167328,0.4792710542678833,0.29567113518714905,-0.24654583632946014,0.47638964653015137,0.3295992910861969,-0.27748459577560425,0.47107988595962524,0.3541881740093231,-0.2846584916114807
E,0.41728758811950684,0.7152054309844971,-0.00024859848781488836,0.34037142992019653,0.6349844336509705,-0.06464110314846039,0.3220386505126953,0.5188829302787781,-0.07836870104074478,0.40106678009033203,0.42840152978897095,-0.07863053679466248,0.49138185381889343,0.4070505201816559,-0.05000394582748413,0.33536654710769653,0.3980044424533844,0.055520690977573395,0.32856184244155884,0.2691861093044281,0.03156844154000282,0.33811813592910767,0.3019321858882904,-0.012959999963641167,0.34985971450805664,0.36354172229766846,-0.04765770584344864,0.39756515622138977,0.3821597397327423,0.06431130319833755,0.39769822359085083,0.2389049082994461,0.036952655762434006,0.3991034924983978,0.27783554792404175,-0.01639825850725174,0.39859312772750854,0.350921094417572,-0.031687188893556595,0.4549383819103241,0.391897052526474,0.058163709938526154,0.46751266717910767,0.25739002227783203,0.033331409096717834,0.4628162980079651,0.2825239300727844,0.008194205351173878,0.4603823125362396,0.34452927112579346,0.008822942152619362,0.5107055902481079,0.41826581954956055,0.044297922402620316,0.5218661427497864,0.31563088297843933,0.03498352691531181,0.5109323263168335,0.2967168092727661,0.04218781366944313,0.5016497373580933,0.3238552510738373,0.06693591922521591
E,0.42736974358558655,0.7138053178787231,-0.0002527061151340604,0.3472888469696045,0.6342970728874207,-0.06447926163673401,0.32631295919418335,0.5177932977676392,-0.07792516052722931,0.4043029844760895,0.4281599819660187,-0.07955601066350937,0.49869656562805176,0.41035526990890503,-0.053583014756441116,0.3452151417732239,0.3942984640598297,0.06216638535261154,0.33665698766708374,0.26013290882110596,0.04138675704598427,0.3456447422504425,0.29019832611083984,-0.0035771518014371395,0.3578551709651947,0.3545789420604706,-0.03928216174244881,0.4077282249927521,0.381991446018219,0.07050544768571854,0.4071101248264313,0.2364899069070816,0.04693906754255295,0.4070746600627899,0.2686222195625305,-0.009305994026362896,0.4064062237739563,0.34121981263160706,-0.028880910947918892,0.46440738439559937,0.3920768201351166,0.06356444954872131,0.4738187789916992,0.2581179141998291,0.042590487748384476,0.46824607253074646,0.2769606113433838,0.015327745117247105,0.4657580852508545,0.33815261721611023,0.013661590404808521,0.520293653011322,0.4174065589904785,0.048425931483507156,0.5288678407669067,0.3140909671783447,0.04168582707643509,0.5190197825431824,0.2933506667613983,0.047417402267456055,0.5106489062309265,0.3210534155368805,0.07021699100732803
E,0.39942896366119385,0.45038536190986633,-0.00014671175449620932,0.3981643319129944,0.44576162099838257,-0.10953625291585922,0.41885802149772644,0.42508018016815186,-0.17418625950813293,0.44574397802352905,0.40036118030548096,-0.22805006802082062,0.46010148525238037,0.38319435715675354,-0.287453830242157,0.4207058846950531,0.3141166567802429,-0.10345151275396347,0.4318983852863312,0.2782425880432129,-0.20772308111190796,0.43156588077545166,0.32397526502609253,-0.29630687832832336,0.4299609959125519,0.3656025230884552,-0.3431086242198944,0.4241379499435425,0.2888356149196625,-0.07613745331764221,0.42876824736595154,0.24905794858932495,-0.17422236502170563,0.4305289089679718,0.30294087529182434,-0.2419608235359192,0.4359939396381378,0.3500705361366272,-0.2744217813014984,0.43088698387145996,0.2794174551963806,-0.0609617680311203,0.43408799171447754,0.23932576179504395,-0.15746891498565674,0.43464580178260803,0.3021687865257263,-0.20988231897354126,0.43308359384536743,0.3537602126598358,-0.22409281134605408,0.43832916021347046,0.2819099426269531,-0.0496789775788784,0.43809252977371216,0.2562161684036255,-0.13779909908771515,0.43882495164871216,0.30463844537734985,-0.176711305975914,0.44056469202041626,0.34740808606147766,-0.18509416282176971
E,0.43053123354911804,0.7145553231239319,-0.00024780695093795657,0.35444051027297974,0.6314566135406494,-0.061042968183755875,0.3335222005844116,0.5136556625366211,-0.06971615552902222,0.41385242342948914,0.42530557513237,-0.06564578413963318,0.5086894035339355,0.4100583791732788,-0.0337354950606823,0.35048869252204895,0.39407312870025635,0.06408756226301193,0.3417590856552124,0.263372004032135,0.047359395772218704,0.3498047888278961,0.29268336296081543,0.004314792808145285,0.36085158586502075,0.3560207784175873,-0.03257405385375023,0.4121871292591095,0.3812958598136902,0.07191459089517593,0.4102516770362854,0.23898082971572876,0.054141588509082794,0.41163522005081177,0.2692987322807312,-0.002150184940546751,0.41090455651283264,0.341450035572052,-0.021028703078627586,0.468624085187912,0.3928094804286957,0.0655590295791626,0.47697803378105164,0.26133984327316284,0.04802774265408516,0.4737980365753174,0.27676117420196533,0.02163844369351864,0.47090137004852295,0.3334979712963104,0.020011721178889275,0.5235968828201294,0.4208654463291168,0.05099033936858177,0.5325387120246887,0.3221479654312134,0.04620891064405441,0.5254843831062317,0.29549556970596313,0.05295158922672272,0.5176312327384949,0.3136857748031616,0.07629270851612091
E,0.4393116235733032,0.42359215021133423,-6.0053167544538155e-05,0.3830823004245758,0.42118483781814575,-0.12558132410049438,0.3534092605113983,0.4079616665840149,-0.22057770192623138,0.3551179766654968,0.39832863211631775,-0.3047066628932953,0.3654243052005768,0.38944631814956665,-0.396748423576355,0.3647032678127289,0.285144567489624,-0.16926626861095428,0.3592158257961273,0.2563311755657196,-0.2937895655632019,0.36716002225875854,0.31482189893722534,-0.37908411026000977,0.37483444809913635,0.37014687061309814,-0.41323813796043396,0.41617709398269653,0.27095741033554077,-0.14574980735778809,0.4221433997154236,0.2269500494003296,-0.2713950574398041,0.4341418743133545,0.29206162691116333,-0.3392845690250397,0.43831899762153625,0.35114172101020813,-0.35900914669036865,0.4661247730255127,0.2755555808544159,-0.13298046588897705,0.48198559880256653,0.23258498311042786,-0.24823035299777985,0.4804120659828186,0.29846614599227905,-0.3026672303676605,0.4718089699745178,0.35502535104751587,-0.30967047810554504,0.510559618473053,0.2922607362270355,-0.12461148202419281,0.5288954973220825,0.267561137676239,-0.21887165307998657,0.5261452794075012,0.3084106743335724,-0.2580220699310303,0.5140466690063477,0.3492099344730377,-0.2676538825035095
E,0.43887460231781006,0.7139692306518555,-0.00027130605303682387,0.35840219259262085,0.6335921287536621,-0.07763916254043579,0.33932024240493774,0.5164746046066284,-0.0927143543958664,0.4217095375061035,0.42838582396507263,-0.09098490327596664,0.5157174468040466,0.4088917672634125,-0.060295503586530685,0.35664331912994385,0.3928448259830475,0.04903672635555267,0.35156694054603577,0.2570449411869049,0.027188748121261597,0.3630821108818054,0.28541648387908936,-0.019405491650104523,0.37390846014022827,0.3503325581550598,-0.05742204561829567,0.4216253161430359,0.3827585279941559,0.06568653881549835,0.4250440299510956,0.23641034960746765,0.03963148593902588,0.42760443687438965,0.26710355281829834,-0.015881448984146118,0.4245682656764984,0.3388080894947052,-0.029626507312059402,0.479501873254776,0.39677000045776367,0.0668269470334053,0.492306649684906,0.26329123973846436,0.04205925017595291,0.4895908534526825,0.27892133593559265,0.011034645140171051,0.48413002490997314,0.33556079864501953,0.009521637111902237,0.5350561141967773,0.426931768655777,0.058686695992946625,0.5471847057342529,0.3298540711402893,0.04673105850815773,0.5397153496742249,0.30483153462409973,0.04707123339176178,0.530177652835846,0.32479435205459595,0.06844231486320496
E,0.4109947383403778,0.415183961391449,3.656213448266499e-05,0.46509087085723877,0.4192885458469391,-0.11834003031253815,0.5053793787956238,0.40758177638053894,-0.21055150032043457,0.5133169889450073,0.401570200920105,-0.2914296090602875,0.5046513080596924,0.40149810910224915,-0.3795451521873474,0.5022977590560913,0.27651217579841614,-0.1792159080505371,0.5104733109474182,0.26486778259277344,-0.2912807762622833,0.5093933343887329,0.3167259991168976,-0.35303232073783875,0.5085570216178894,0.36364853382110596,-0.38256901502609253,0.4586942195892334,0.26135820150375366,-0.1673448085784912,0.46151497960090637,0.232261061668396,-0.2888892590999603,0.4681689143180847,0.29893386363983154,-0.3485676944255829,0.4732268452644348,0.3522597551345825,-0.37642234563827515,0.41272881627082825,0.26408642530441284,-0.16401003301143646,0.4041588306427002,0.23387974500656128,-0.27102717757225037,0.41023242473602295,0.3061521649360657,-0.3225519061088562,0.41816893219947815,0.3620988130569458,-0.3388790786266327,0.3712025284767151,0.277442991733551,-0.16557613015174866,0.3640771508216858,0.27984392642974854,-0.25637614727020264,0.3726332187652588,0.3341875970363617,-0.29357412457466125,0.38474446535110474,0.3722953200340271,-0.30824387073516846
E,0.44646355509757996,0.7168617248535156,-0.00028984580421820283,0.3665692210197449,0.6370017528533936,-0.0786697119474411,0.343505322933197,0.5187852382659912,-0.09798756241798401,0.4278060793876648,0.43180638551712036,-0.0994722917675972,0.5267927050590515,0.41841238737106323,-0.07008171826601028,0.3616067171096802,0.3907628357410431,0.040985990315675735,0.3564971387386322,0.2577446699142456,0.017439033836126328,0.3704056739807129,0.29088082909584045,-0.027417108416557312,0.38168904185295105,0.35546067357063293,-0.06132625788450241,0.42699307203292847,0.3806096911430359,0.05723947286605835,0.4310118556022644,0.23522809147834778,0.030243339017033577,0.4362294375896454,0.27155598998069763,-0.02181585319340229,0.4336037039756775,0.34271302819252014,-0.03334886208176613,0.4859139621257782,0.39522784948349,0.05879051238298416,0.5006817579269409,0.26253899931907654,0.038308680057525635,0.4995979070663452,0.2836175858974457,0.012317461892962456,0.4952737092971802,0.34128910303115845,0.014066813513636589,0.5428444147109985,0.42742109298706055,0.0490676574409008,0.5563059449195862,0.3293122351169586,0.04346650838851929,0.5485557317733765,0.3069630563259125,0.04789407551288605,0.5385940670967102,0.32898277044296265,0.07215642184019089
